customerID,SeniorCitizen,Partner,tenure,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,StreamingTV_No internet service,StreamingTV_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
8938-UMKPI,0,0,0.6234341440031081,1,1.3233387781229267,1.2570728376262525,1,1,0,0,0,0,1,0,0,0,1,0
0991-BRRFB,0,0,-0.5680833661165514,1,-0.5274417809858035,-0.6197722627426222,1,0,0,0,1,0,0,0,0,0,1,0
3882-IYOIJ,0,0,1.1575626830222658,0,1.7120639120922903,1.9765856542801328,0,1,0,0,1,0,1,0,1,1,0,0
8749-TZYEC,0,1,0.2536528477590759,0,-1.364068053570786,-0.17870936164139364,0,0,1,1,0,1,0,0,1,0,1,0
1755-FZQEC,0,0,0.2947396584528572,0,-1.5307131241263314,-0.6566856311039205,0,0,1,1,0,1,0,1,0,0,0,1
3115-JPJDD,0,1,1.1164758723284844,1,0.5557511776252412,1.0415058269329556,0,1,0,0,1,0,0,1,0,1,0,0
5600-KTXFM,0,1,-1.2254723372170533,0,0.1714472394053102,-0.942306404228253,0,1,0,0,0,0,0,0,0,0,0,1
3871-IKPYH,1,0,-1.2665591479108347,0,0.1425394210436337,-0.9753144132351284,1,1,0,0,0,0,0,0,0,0,1,0
6319-IEJWJ,0,1,-0.4859097447289887,1,0.6553981279778425,-0.22184482795719662,1,1,0,0,0,0,1,0,0,0,1,0
9025-AOMKI,0,0,-1.0611250944419277,1,0.9740643139177324,-0.769102613650732,1,1,0,0,0,0,1,0,0,0,1,0
6339-TBELP,0,0,1.609517600653861,1,0.7308985476989267,1.7177949205624583,0,1,0,0,0,0,0,0,1,1,0,0
7964-YESJC,0,1,-0.3215625019538632,0,0.04731366644046504,-0.31764748511485214,0,1,0,0,1,0,0,0,0,0,0,1
6173-GOLSU,1,1,1.4451703578787356,1,1.011474431797549,1.6767555510753005,0,1,0,0,0,0,1,0,0,1,0,0
5275-SQEIZ,0,0,-1.274776510049591,1,0.5421474983962169,-0.9701293316063745,1,1,0,0,0,0,0,0,0,0,1,0
7716-YTYHG,0,1,0.6645209546968894,1,1.0135149836819026,0.7725435075520664,1,1,0,0,0,0,0,1,0,0,0,1
9938-ZREHM,0,1,0.2125660370652945,0,0.38502500330098827,0.16730106432506298,0,0,0,0,0,0,0,1,0,0,0,1
7950-XWOVN,0,0,-0.7653000574467019,0,-1.0273769926524392,-0.8365528031788189,0,0,0,0,0,0,0,0,0,0,0,1
4390-KYULV,0,1,-1.184385526523272,1,-1.5086071453791674,-0.9832354528296926,1,0,1,1,0,1,0,0,0,0,1,0
4647-MUZON,0,1,-0.5680833661165514,1,1.0556863892918773,-0.23554668196339285,0,1,0,0,0,0,1,0,0,1,0,0
9702-AIUJO,0,1,0.7466945760844522,1,-0.6838840921195808,-0.02136971443014498,0,0,0,0,0,0,0,1,0,0,1,0
8849-PRIQJ,0,1,1.4451703578787356,1,1.4525737307986546,2.207443139733967,0,1,0,0,1,0,1,1,0,0,1,0
8851-RAGOV,0,0,-0.28047569126008187,1,0.20885735728512633,-0.19486033931053312,0,0,0,0,0,0,0,0,0,0,1,0
1304-NECVQ,1,0,-1.2254723372170533,1,-0.20469449127720646,-0.9398131522110224,1,1,0,0,0,0,0,0,0,0,1,0
5396-IZEPB,0,0,-0.9378646623605836,0,-1.5375149637408434,-0.9260671698505389,0,0,1,1,0,1,0,0,0,1,0,0
1729-VLAZJ,0,0,-0.8967778516668024,0,-0.83862594334973,-0.8242409923326715,0,1,0,0,1,0,0,1,0,0,1,0
8285-ABVLB,0,0,1.5684307899600796,0,-1.5324135840299593,-0.41962811187272503,0,0,1,1,0,1,0,0,1,1,0,0
0701-TJSEF,0,0,-0.9378646623605836,1,0.11363160268195766,-0.7512085659872454,0,1,0,0,1,0,0,0,0,0,1,0
5712-VBOXD,0,0,-1.250124423633322,1,-1.5222108246081913,-0.9756012475379956,0,0,1,1,0,1,0,0,0,1,0,0
6629-LADHQ,0,0,-1.2254723372170533,0,-0.4747275239733349,-0.9515071660971479,0,0,0,0,0,0,0,0,0,0,0,1
1559-DTODC,0,0,-0.52699655542277,1,-1.35216483424539,-0.7991319587432169,0,0,0,0,0,0,0,0,0,0,0,0
4797-MIWUM,0,1,-1.0200382837481463,1,-1.5188099048009354,-0.928714871107775,0,0,1,1,0,1,0,0,0,0,0,0
6959-UWKHF,0,0,-1.2665591479108347,1,-0.7485015684574452,-0.9868760420583921,1,0,0,0,0,0,0,0,0,0,1,0
8720-RQSBJ,1,0,-1.2665591479108347,0,-0.7110914505776289,-0.9863906301612322,0,0,0,0,0,0,0,0,0,0,1,0
4537-CIBHB,0,0,-0.9378646623605836,0,-1.5052062255719112,-0.9297518874335257,0,0,1,1,0,1,0,1,0,0,0,1
3815-SLMEF,0,0,-1.184385526523272,1,-1.0426811317850915,-0.9443142443483237,1,0,0,0,1,0,0,0,0,0,0,1
5154-VEKBL,0,0,-0.9378646623605836,0,-0.21795807852550497,-0.7675801854278214,1,0,0,0,0,0,1,0,0,0,0,1
4324-AHJKS,0,0,-1.102211905135709,0,-0.3097829133214178,-0.8732455297686809,0,0,0,0,1,0,0,0,0,1,0,0
4355-CVPVS,0,0,0.9932154402471404,0,0.8159215428803275,1.1864895349437699,0,1,0,0,0,0,1,1,0,0,0,0
4495-LHSSK,0,0,-0.9132125759443149,0,-0.24686589688718125,-0.5677449330379349,0,0,0,0,1,0,0,0,0,0,0,1
5655-JSMZM,1,0,0.7056077653906708,1,1.0641886888100174,1.0762789701113218,1,1,0,0,0,0,1,0,0,0,1,0
5915-ANOEI,0,1,1.5684307899600796,0,0.4843318616728648,1.4373592290668797,0,1,0,0,1,0,1,0,0,0,0,1
9861-PDSZP,0,0,1.6506044113476424,1,1.4671976859698563,2.4391169997421165,0,1,0,0,0,0,1,0,1,1,0,0
4505-EXZHB,1,0,-1.0611250944419277,0,0.3227881708282035,-0.8142459200866057,1,1,0,0,0,0,0,0,0,0,1,0
7225-CBZPL,0,1,-0.4941271068677449,1,1.0165758115084327,-0.3156837733490688,0,1,0,0,0,0,1,0,0,0,1,0
6704-UTUKK,0,1,-0.11612844848495642,1,-0.6464739742397644,-0.4178409135240907,0,1,0,0,0,0,1,0,0,0,1,0
4587-VVTOX,0,1,-0.7324306088916769,1,1.3736723912703155,-0.7652193184734525,1,1,0,0,0,0,1,0,0,0,1,0
2019-HDCZY,0,1,1.28082311510361,0,1.2818475564744027,1.7728450425358233,0,1,0,0,0,0,1,0,1,0,1,0
4652-NNHNY,0,1,-0.6502569875041141,1,0.30408311188829495,-0.43911078029055317,1,1,0,0,0,0,0,0,0,0,0,0
8788-DOXSU,0,0,1.1164758723284844,1,0.3374121259994042,0.6028920494946705,0,0,0,0,0,0,0,1,0,0,0,0
7404-JLKQG,0,0,-1.184385526523272,1,-0.25026681669443734,-0.9345618780508378,0,0,0,0,0,0,1,0,0,0,1,0
7421-ZLUPA,0,0,-0.978951473054365,1,-1.4691564756149973,-0.9056578059926782,0,0,0,0,0,0,0,0,0,0,0,1
8972-HJWNV,1,1,-1.0200382837481463,1,0.66798153126469,-0.7203628463404462,1,1,0,0,0,0,0,0,0,0,1,0
3274-NSDWE,0,0,1.486257168572517,0,-1.5409158835480994,-0.36963068646525205,0,0,1,1,0,1,0,0,1,1,0,0
2632-IVXVF,0,1,1.486257168572517,0,1.5930317188383294,2.308805969531819,0,1,0,0,1,0,1,0,1,1,0,0
3692-JHONH,1,1,0.8288681974720149,1,1.414483428957388,1.475022779451062,0,1,0,0,0,0,1,1,0,0,1,0
8915-NNTRC,0,1,1.6177349627926174,1,1.4552944666444605,2.4890702967953025,0,1,0,0,1,0,1,0,1,1,0,0
5914-GXMDA,0,1,0.007131983596387677,0,-1.5511186429698676,-0.7440377084155646,0,0,1,1,0,1,0,1,0,0,0,1
7463-IFMQU,0,1,1.6506044113476424,0,-1.5256117444154476,-0.37757379023696,0,0,1,1,0,1,0,0,1,0,0,0
2920-RNCEZ,0,1,-1.2665591479108347,1,0.171787331386036,-0.9749393222236866,0,1,0,0,0,0,0,0,0,0,1,0
2541-YGPKE,0,1,0.08108824284519402,0,-0.04111024854819147,0.21361377214954907,0,0,0,0,1,0,0,1,0,1,0,0
8515-OCTJS,0,0,-0.28047569126008187,1,-1.1841593957669423,-0.7003947660254581,1,0,1,1,0,1,0,0,1,1,0,0
5382-TEMLV,0,0,0.5412605226155454,1,-0.47642798387696306,0.008505181422334553,0,0,0,0,1,0,0,0,0,0,0,0
3441-CGZJH,0,0,0.4590869012279827,1,-0.1533406021876405,0.15942415308478594,0,0,0,0,1,0,1,1,0,0,1,0
9592-ERDKV,0,1,0.2125660370652945,0,0.4877327814801206,0.2791223140889963,0,0,0,0,1,0,1,1,0,0,0,1
2860-RANUS,1,0,-0.4859097447289887,1,-0.16048253378287772,-0.24348978573510083,1,1,0,0,0,0,0,0,0,1,0,0
4778-IZARL,0,1,1.28082311510361,1,1.5369165420186048,1.9533079473935997,0,1,0,0,0,0,1,0,1,0,1,0
0432-CAJZV,0,0,-1.184385526523272,1,0.8771380994109358,-0.9009360720839406,0,1,0,0,0,0,1,0,0,0,0,1
7008-LZVOZ,0,1,1.4040835471849542,1,-1.347063454534506,-0.26782657312452834,0,0,1,1,0,1,0,0,1,0,1,0
8868-WOZGU,0,0,0.4673042633667391,1,0.28299740908330795,0.3089972099414756,1,1,0,0,0,0,1,0,0,0,1,0
1200-TUZHR,1,0,-0.978951473054365,1,0.6900875100118543,-0.6987840810939728,0,1,0,0,0,0,0,0,0,0,1,0
9365-CSLBQ,0,0,1.609517600653861,0,-1.3793721927034381,-0.2756593560105181,0,0,1,1,0,1,0,0,1,0,1,0
1334-FJSVR,0,0,-1.2665591479108347,1,-1.3827731125106941,-0.9951059801329674,1,0,0,0,0,0,0,0,0,0,1,0
5884-FBCTL,0,1,1.6506044113476424,0,-1.353865294149018,-0.185968475921649,0,0,1,1,0,1,0,0,1,0,0,0
7130-CTCUS,1,1,-0.6502569875041141,1,-0.5781154861139182,-0.6417040548233937,0,0,0,0,1,0,0,0,0,0,0,0
6242-FEGFD,0,1,1.4040835471849542,0,1.077792368039041,1.8291086942520878,0,1,0,0,1,0,0,0,1,0,0,1
7625-XCQRH,0,0,-0.855691040973021,1,0.3942074867805799,-0.6360335612974799,1,1,0,0,0,0,0,0,0,0,1,0
6194-HBGQN,0,0,0.7877813867782336,1,0.5523502578179853,0.8150170485535604,0,0,0,0,1,0,1,1,0,1,0,0
7634-WSWDB,0,0,-0.978951473054365,1,-0.8981420399767104,-0.8598305100653519,0,0,0,0,1,0,0,0,0,0,1,0
6986-IXNDM,0,0,0.47552162550549515,1,0.9519583351705685,-0.41561243163258377,0,1,0,0,0,0,1,0,0,0,1,0
1731-TVIUK,0,0,-1.1432987158294905,1,0.9723638540141045,-0.8459742068191501,1,1,0,0,0,0,0,0,0,0,1,0
2987-BJXIK,0,0,1.5684307899600796,0,0.6730829109755742,1.6379446634796497,0,0,0,0,1,0,1,0,1,0,1,0
9769-TSBZE,0,0,1.5684307899600796,0,0.03711090701869705,1.152731343914011,0,0,0,0,1,0,0,0,1,0,1,0
0406-BPDVR,1,1,0.9110418188595777,1,1.2444374385945867,1.3652534981614866,1,1,0,0,0,0,1,1,0,1,0,0
0618-XWMSS,0,0,-0.6502569875041141,1,0.33979276986448365,-0.09299003343837837,1,1,0,0,1,0,0,0,0,0,0,0
1395-WSWXR,0,0,-0.3215625019538632,0,-1.5018053057646552,-0.790879956491498,0,0,1,1,0,1,0,0,1,0,0,1
6023-GSSXW,0,0,1.5273439792662982,1,-0.11763094421145208,0.8172234662679237,0,1,0,0,0,0,0,0,0,1,0,0
6752-APNJL,0,1,0.4180000905342013,0,-0.35399487081574604,0.00965251863380344,0,0,0,0,1,0,0,0,0,0,0,1
5276-KQWHG,1,0,-1.2254723372170533,1,-0.38800406888830635,-0.947712127628443,1,1,0,0,0,0,0,0,0,0,1,0
0420-HLGXF,1,0,0.2947396584528572,1,1.1849213419676061,0.7752132729864462,0,1,0,0,0,0,1,0,0,0,1,0
7446-KQISO,0,1,0.5412605226155454,1,1.5250133226932088,1.1567690883312955,0,1,0,0,0,0,1,0,1,0,0,0
9823-EALYC,0,1,1.6506044113476424,1,0.5421474983962169,1.521622321578415,0,0,0,0,1,0,1,0,0,0,0,0
0582-AVCLN,0,0,-0.8310389545567523,0,-1.5171094448973075,-0.6779113695160958,0,0,1,1,0,1,0,0,1,0,0,1
5803-NQJZO,0,1,1.6506044113476424,1,0.30272274396539334,1.1144058682155198,0,0,0,0,1,0,0,0,1,0,1,0
2565-JSLRY,0,0,-1.2665591479108347,1,-1.3895749521252063,-0.9951942368415417,1,0,1,1,0,1,0,0,0,0,0,1
2607-DHDAK,0,0,1.6506044113476424,1,-1.5341140439335876,-0.381545342122814,0,0,1,1,0,1,0,0,1,1,0,0
1073-XXCZD,0,1,0.16326186423275674,0,-1.3334597753054818,-0.3687481193795067,0,0,1,1,0,1,0,0,1,0,0,0
0743-HRVFF,0,1,0.7877813867782336,1,-0.29787969399602165,0.27345182056308237,0,1,0,0,0,0,1,1,0,0,1,0
4006-HKYHO,0,0,1.28082311510361,1,0.7411013071206948,1.3371878648347848,0,0,0,0,1,0,1,0,1,0,0,0
3727-JEZTU,0,0,-1.2665591479108347,0,-1.5137085250900513,-0.996804921773027,0,0,1,1,0,1,0,0,0,0,0,1
8143-ETQTI,0,1,-0.3626493126476446,1,-1.5392154236444715,-0.8065455222634776,0,0,1,1,0,1,0,0,1,0,0,1
6689-KXGBO,0,0,-1.2665591479108347,0,-0.7015688751173123,-0.9835002229554162,1,0,0,0,0,0,0,0,0,0,1,0
9667-TKTVZ,0,0,-1.2254723372170533,1,-0.35909625052663,-0.9541548673543839,0,0,0,0,0,0,0,0,0,0,0,1
3657-COGMW,1,0,0.8288681974720149,0,1.4688981458734842,1.5709798858487227,0,1,0,0,1,0,1,0,0,0,1,0
8570-KLJYJ,0,0,0.17147922637151314,0,-0.355695330719374,-0.17023671761823844,0,0,0,0,1,0,0,1,0,0,0,1
7754-IXRMC,0,0,-1.2665591479108347,1,-0.6651790331796725,-0.9857948973783541,0,0,0,0,0,0,0,0,0,0,0,1
9473-CBZOP,0,0,-0.15721525917873777,0,-0.20095347948922485,-0.275725548541949,0,1,0,0,1,0,0,1,0,0,0,1
2969-WGHQO,0,1,-1.0200382837481463,0,0.15444264036903008,-0.7952927919202246,0,0,0,0,1,0,1,1,0,0,1,0
6615-NGGZJ,0,0,-0.7324306088916769,1,1.2121287004256542,-0.38114818693422864,1,1,0,0,0,0,1,0,0,0,1,0
4334-HOWRP,1,0,1.6506044113476424,1,0.0014012490425088654,1.0002678798515052,0,0,0,0,1,0,1,0,0,1,0,0
4255-DDUOU,0,1,-1.2665591479108347,1,-1.5103076052827953,-0.9967607934187398,1,0,1,1,0,1,0,0,0,0,0,1
5863-OOKCL,0,0,-0.8967778516668024,0,-1.5664227821025196,-0.9337896318508107,0,0,1,1,0,1,0,0,0,0,0,1
1686-STUHN,0,0,-0.8639084031117772,0,-1.5341140439335876,-0.6307602229601516,0,0,1,1,0,1,0,0,0,0,0,0
1329-VHWNP,0,0,-1.0200382837481463,0,-1.2576192636036725,-0.9219852970789668,0,0,0,0,0,0,0,0,0,0,1,0
2984-MIIZL,0,0,-1.1432987158294905,1,0.47004799848238893,-0.8637579335969185,1,1,0,0,0,0,0,0,0,0,0,0
0266-GMEAO,0,1,1.6506044113476424,1,1.679755173923358,2.550298388368885,0,1,0,0,1,0,1,0,1,1,0,0
5590-YRFJT,0,1,-0.4859097447289887,1,-1.3759712728961822,-0.7927554115487069,1,0,0,0,0,0,0,0,0,0,1,0
5574-NXZIU,0,0,1.28082311510361,0,1.4845423769868618,2.10513155031894,0,1,0,0,1,0,1,0,1,1,0,0
0019-GFNTW,0,0,0.9932154402471404,0,-0.6753817926014407,0.12392289206067994,0,0,0,0,1,0,0,0,1,0,0,0
4256-ZWTZI,0,0,-1.102211905135709,1,-0.473027064069707,-0.8792469859517492,0,1,0,0,0,0,0,0,0,0,0,1
8309-PPCED,0,1,1.6506044113476424,1,1.5488197613440011,2.516738774933418,0,1,0,0,0,0,1,0,1,0,1,0
4098-NAUKP,1,0,1.486257168572517,1,0.6713824510719463,1.502272038223449,0,1,0,0,0,0,0,0,0,0,1,0
5196-WPYOW,0,1,0.2865222963141008,0,-0.16524382151303665,0.7567014283629379,0,0,0,0,1,0,0,1,0,0,0,1
4608-LCIMN,0,1,-0.978951473054365,1,-0.14381802672732383,-0.8429072861961852,0,1,0,0,0,0,0,0,0,0,0,0
1485-YDHMM,0,1,0.8288681974720149,1,0.9638615544959644,1.0380858794756924,0,1,0,0,0,0,0,0,0,0,0,0
4054-CUMIA,0,1,-0.921429938083071,1,-0.42609437072957396,-0.8284331859899617,0,0,1,1,0,1,0,0,0,0,0,1
0603-TPMIB,0,1,1.1164758723284844,0,-1.3419620748236218,-0.32885608710381786,0,0,1,1,0,1,0,0,1,0,0,1
2525-GVKQU,0,0,1.1575626830222658,0,-1.506906685475539,-0.5234841936878067,0,0,1,1,0,1,0,0,1,0,1,0
8161-QYMTT,0,0,-1.0200382837481463,1,0.9927693728576404,-0.6963349574310296,0,1,0,0,0,0,1,0,0,0,1,0
9581-GVBXT,0,0,1.1164758723284844,0,-0.7593845118406646,-0.13193330609689116,0,0,0,0,1,0,0,1,0,0,0,1
5862-BRIXZ,0,0,0.5823473333093268,1,-0.14143738286224436,0.27100269690013923,0,0,0,0,1,0,1,0,1,0,0,0
5404-GGUKR,0,0,-1.102211905135709,1,-0.46112384474431084,-0.8900584327521295,0,0,0,0,0,0,0,0,0,0,1,0
3308-JSGML,1,1,0.6398688682806206,1,-0.029207029222795573,0.7093958325669881,0,0,0,0,1,0,1,0,1,1,0,0
2126-GSEGL,0,1,1.5684307899600796,1,1.0852743916150043,1.6055103230785088,0,0,0,0,0,0,1,0,1,0,0,0
2434-EEVDB,0,1,1.3219099257973914,1,1.0097739718939205,1.6192563054389921,0,1,0,0,1,0,1,0,1,0,1,0
6762-QVYJO,0,1,1.075389061634703,0,-0.17544658093480464,0.5935589025629135,0,0,0,0,1,0,1,0,1,0,1,0
6199-IWKGC,1,1,0.5823473333093268,0,1.2009056650617094,1.0919886642375887,0,1,0,0,0,0,1,1,0,0,1,0
2675-DHUTR,1,1,1.075389061634703,1,1.1560135236059301,1.5451206702363844,0,1,0,0,0,0,1,0,0,0,1,0
8152-VETUR,0,1,1.6506044113476424,1,1.1152024859188576,2.0256784484247166,0,1,0,0,0,0,1,0,0,0,1,0
9667-EQRXU,1,0,0.11395769140021927,1,-0.64681406622049,-0.4882035744351371,1,0,0,0,0,0,1,0,0,0,1,0
7446-YPODE,1,0,-0.855691040973021,0,-0.15844198189852451,-0.7132581813001962,0,0,0,0,0,0,0,0,0,0,0,0
9522-BNTHX,1,0,0.0893056049839504,1,-0.29447877418876556,-0.22652243351164683,0,0,0,0,0,0,1,0,0,0,1,0
4676-WLUHT,0,0,0.9110418188595777,0,-0.6362712148179962,0.06737240604154789,0,0,0,0,1,0,0,0,1,0,0,0
3329-WDIOK,0,0,-1.1679508022457594,1,-0.48663074329873107,-0.9372537076623609,1,0,0,0,0,0,1,0,0,0,1,0
7980-MHFLQ,0,1,1.6506044113476424,0,-1.36066713376353,-0.18537274313877083,0,0,1,1,0,1,0,0,1,0,0,1
2873-ZLIWT,0,1,0.5248257983380329,1,0.3493153453248006,0.4517745002379264,1,1,0,0,0,0,0,0,0,0,1,0
3415-TAILE,0,1,-1.2254723372170533,0,0.02690814759692907,-0.9465206620626869,1,0,0,0,0,0,1,0,0,0,0,1
0757-WCUUZ,0,1,0.9110418188595777,0,-0.053013467873587614,0.4985726199595724,0,0,0,0,0,0,0,0,1,1,0,0
1629-DQQVB,0,0,-0.7324306088916769,0,-0.2604695761162053,-0.6927164323794737,0,0,0,0,1,0,0,0,0,0,0,0
1915-IOFGU,0,0,-1.2665591479108347,0,0.19015229834521827,-0.9746966162751065,1,1,0,0,0,0,0,0,0,0,1,0
3045-XETSH,0,0,-0.8967778516668024,1,1.0182762714120606,-0.585065312095687,1,1,0,0,0,0,0,0,0,0,1,0
0374-AACSZ,0,0,-1.2665591479108347,0,-0.5019348824313833,-0.9836767363725653,0,0,0,0,1,0,0,0,0,0,1,0
7239-HZZCX,0,0,-1.2665591479108347,0,-1.5358145038372155,-0.9970917560758943,1,0,1,1,0,1,0,0,0,0,0,1
4872-VXRIL,0,0,0.9932154402471404,1,-0.00880151037925912,0.6117397845292675,0,0,0,0,1,0,0,1,0,0,0,0
9140-CZQZZ,0,1,1.486257168572517,1,0.9002643541002766,1.4282246597294157,0,0,0,0,0,0,1,0,1,0,1,0
3423-HHXAO,0,0,-0.7324306088916769,1,-0.6658592171411238,-0.8857779823862646,0,0,1,1,0,1,0,1,0,0,0,1
9938-TKDGL,0,1,1.486257168572517,1,1.178119502353094,1.9366715578273,0,1,0,0,0,0,1,0,1,0,1,0
0531-ZZJWQ,1,1,0.952128629553359,1,0.3091844915991792,0.7824503230895579,0,1,0,0,0,0,0,0,0,0,1,0
6537-QLGEX,0,0,-0.6502569875041141,1,-0.8845383607476863,-0.7126183201630308,0,0,0,0,1,0,1,0,0,0,1,0
2688-BHGOG,1,0,-0.9378646623605836,1,0.49793554090188863,-0.6887228163164761,0,1,0,0,0,0,0,0,0,0,1,0
7683-CBDKJ,0,1,-0.7324306088916769,1,0.018405848078789002,-0.5920596562502188,1,0,0,0,1,0,1,0,0,0,1,0
0946-CLJTI,1,1,1.075389061634703,1,1.149211683991418,1.5591976152540228,1,1,0,0,0,0,1,0,0,0,1,0
3160-TYXLT,0,0,0.8699550081657963,1,-0.6328702950107403,0.11807588511761713,0,0,0,0,1,0,0,0,0,0,0,0
1325-USMEC,0,1,1.5684307899600796,1,1.171317662738582,2.058686457431592,0,1,0,0,1,0,1,0,1,1,0,0
0916-QOFDP,1,1,-0.7324306088916769,1,1.050585009580993,-0.4117070722781607,0,1,0,0,0,0,1,0,0,0,1,0
0628-CNQRM,0,1,-0.40373612334142595,1,0.08812470412753746,-0.3244432516750912,1,1,0,0,1,0,1,1,0,0,1,0
5606-AMZBO,0,1,-0.5845180903940639,1,-0.38766397690758103,-0.6681590032186099,0,1,0,0,1,0,0,0,0,0,1,0
6199-IPCAO,0,1,-0.11612844848495642,0,-1.3198560960764576,-0.7001961884311654,0,0,1,1,0,1,0,0,0,0,0,1
7665-TOALD,0,0,-1.2665591479108347,1,0.15954402007991383,-0.975093771463692,1,1,0,0,0,0,0,0,0,0,1,0
0112-QWPNC,0,1,0.7056077653906708,0,0.6611796916501779,0.7855172437125227,1,0,0,0,1,0,1,1,0,0,1,0
0324-BRPCJ,1,1,1.486257168572517,1,1.2002254811002584,2.017713280475865,1,1,0,0,0,0,1,0,0,0,1,0
2777-PHDEI,0,0,-1.2665591479108347,0,0.4588249631184446,-0.9713649255264178,1,1,0,0,0,0,1,0,0,0,1,0
5640-CAXOA,0,0,-0.14899789703998154,1,-0.8352250235424739,-0.4819814764806326,0,1,0,0,0,0,0,1,0,1,0,0
2235-EZAIK,0,1,1.2726057529648536,0,0.9050256418304355,1.377962464196219,0,0,0,0,1,0,1,0,1,1,0,0
3847-BAERP,0,0,-0.8967778516668024,1,-1.4967039260537711,-0.8968100709580812,0,0,1,1,0,1,0,0,0,0,0,1
1196-AMORA,0,0,-1.0200382837481463,0,0.3336711142114226,-0.7763396637538437,1,1,0,0,0,0,0,0,0,0,1,0
4282-YMKNA,0,0,-0.2886930533988381,1,-0.7784296627612983,-0.6939961546538045,1,1,0,0,0,0,0,0,0,0,1,0
1453-RZFON,0,0,-1.2665591479108347,0,-0.5104371819495234,-0.9837870572582834,0,0,0,0,1,0,0,0,0,0,0,1
8263-OKETD,0,0,-0.4859097447289887,1,0.13573758142912204,-0.4010942030720731,0,0,0,0,0,0,0,0,0,0,1,0
0670-KDOMA,0,0,-1.2665591479108347,1,-1.5188099048009354,-0.996871114304458,0,0,1,1,0,1,0,0,0,0,0,1
2476-YGEFM,0,0,-0.11612844848495642,1,0.3772028877442998,-0.028253737698958514,0,1,0,0,0,0,0,0,0,1,0,0
8687-BAFGU,0,0,-1.2665591479108347,0,0.3170066071558682,-0.9731521238750522,0,1,0,0,0,0,0,0,0,0,1,0
0641-EVBOJ,0,0,-1.184385526523272,1,0.5914608356014294,-0.91119591445573,0,1,0,0,1,0,0,0,0,0,0,1
0829-XXPLX,0,0,-0.4859097447289887,1,0.8329261419166075,-0.18009940480144246,0,1,0,0,1,0,1,0,0,0,0,0
9974-JFBHQ,0,0,1.3219099257973914,1,1.1645158231240702,1.7174418937281601,0,1,0,0,0,0,1,0,0,1,0,0
5356-RHIPP,0,0,-1.2665591479108347,1,-1.5205103647045632,-0.9968931784816016,1,0,1,1,0,1,0,0,0,0,0,1
6624-JDRDS,0,0,-1.0611250944419277,0,-1.2059252825333808,-0.9345618780508378,0,0,0,0,1,0,0,0,0,0,0,0
0608-JDVEC,0,0,0.7466945760844522,0,-1.5341140439335876,-0.5586986204090454,0,0,1,1,0,1,0,0,1,0,1,0
9780-FKVVF,0,0,-1.0611250944419277,1,-0.19585209977834084,-0.8572269371624032,0,0,0,0,1,0,0,0,0,0,0,0
1919-RTPQD,0,1,-1.0200382837481463,1,-0.6855845520232087,-0.8585728519681648,0,0,0,0,0,0,0,0,0,0,1,0
5214-NLTIT,0,1,1.6506044113476424,1,0.9397150238644468,1.8677430684305902,0,1,0,0,0,0,0,0,1,1,0,0
3345-PBBFH,0,1,-0.978951473054365,1,-0.5223404012749195,-0.8321840961043794,0,0,0,0,0,0,0,0,0,0,0,0
5055-BRMNE,0,1,1.4451703578787356,1,1.4212852685719002,2.087369887718315,0,1,0,0,1,0,1,0,1,1,0,0
9189-JWSHV,0,1,-0.3215625019538632,1,0.9740643139177324,-0.006719100806772386,1,1,0,0,0,0,1,0,0,0,1,0
2190-PHBHR,0,1,0.8699550081657963,1,1.0046725921830368,2.0486251926540953,0,1,0,0,1,0,0,0,1,1,0,0
2650-GYRYL,0,1,0.04821879429016904,1,-1.0913142850288526,-0.7409266594383124,0,0,1,1,0,1,0,1,0,0,0,0
0746-JTRFU,0,0,-1.2254723372170533,1,-1.355565754052646,-0.9809407784067548,1,0,0,0,0,0,0,0,0,0,1,0
5208-FVQKB,0,1,0.8699550081657963,0,0.10342884326018968,1.0524055304419104,0,0,0,0,1,0,0,0,1,0,1,0
7184-LRUUR,0,0,0.38513064197917635,0,-0.30264098172617987,-0.3695644939338212,0,0,0,0,0,0,1,1,0,0,1,0
6627-CFOSN,0,0,1.1164758723284844,1,1.1747185825458382,1.4758391540053761,0,1,0,0,1,0,0,0,0,0,0,0
3982-JGSFD,0,0,0.17147922637151314,1,-1.5154089849936792,-0.6987399527396856,0,0,1,1,0,1,0,1,0,1,0,0
1574-DYCWE,0,0,0.7877813867782336,0,-1.5290126642227033,-0.5518366613173754,0,0,1,1,0,1,0,0,1,0,0,1
7247-XOZPB,0,1,0.8699550081657963,0,0.4248157650458843,0.8281452339540222,0,1,0,0,1,0,1,0,0,0,0,0
2466-FCCPT,0,1,-0.4859097447289887,0,-1.5375149637408434,-0.8312353364872033,0,0,1,1,0,1,0,1,0,0,0,0
6211-WWLTF,0,1,1.313692563658635,0,1.1832208820639782,1.7876942337534882,0,1,0,0,0,0,1,0,1,1,0,0
4826-TZEVA,0,0,0.3358264691466386,1,0.4360388004098287,0.3055551983070688,0,1,0,0,0,0,0,0,0,1,0,0
